MM.Entrez,row,EffectSize,condition
11516,11516,-0.5049187172405767,Fluad_48_PBMC
11516,11516,-0.17837519786708883,Fluad_72_PBMC
11516,11516,0.013243408327051384,Fluad_168_PBMC
11517,11517,0.19784182911453846,Fluad_4_PBMC
11517,11517,0.5751256685368896,Fluad_8_PBMC
11517,11517,0.7418100379786963,Fluad_24_PBMC
11517,11517,0.6650384233336831,Fluad_48_PBMC
11517,11517,0.43064641121427877,Fluad_72_PBMC
11517,11517,0.27537711071154697,Fluad_168_PBMC
11518,11518,0.046215208236572644,Fluad_4_PBMC
11518,11518,0.035203829221708456,Fluad_8_PBMC
11518,11518,0.024929381332117636,Fluad_24_PBMC
11518,11518,0.027735424722254116,Fluad_48_PBMC
11518,11518,0.05621528706362743,Fluad_72_PBMC
11518,11518,0.01158228786910431,Fluad_168_PBMC
11519,11519,0.284149678110313,Fluad_4_PBMC
11519,11519,0.18012349511767473,Fluad_8_PBMC
11519,11519,0.2854326959118989,Fluad_24_PBMC
11519,11519,0.09308003106913872,Fluad_48_PBMC
11519,11519,0.413647203277142,Fluad_72_PBMC
11519,11519,0.11822457171699234,Fluad_168_PBMC
11520,11520,0.05634592709495312,Fluad_4_PBMC
11520,11520,0.11018884963078215,Fluad_8_PBMC
11520,11520,-0.09577860325509882,Fluad_24_PBMC
11520,11520,-0.04543633694864363,Fluad_48_PBMC
11520,11520,-0.08958385738287501,Fluad_72_PBMC
11520,11520,-0.03996265469517926,Fluad_168_PBMC
11522,11522,-0.04995332703891289,Fluad_4_PBMC
11522,11522,-0.0010290648639455745,Fluad_8_PBMC
11522,11522,-0.24219731778502315,Fluad_24_PBMC
11522,11522,-0.2839464561694681,Fluad_48_PBMC
11522,11522,-0.2404476719597761,Fluad_72_PBMC
11522,11522,0.23938007044048032,Fluad_168_PBMC
11529,11529,0.4395580133640936,Fluad_4_PBMC
11529,11529,0.7405934189588984,Fluad_8_PBMC
11529,11529,0.368664058993135,Fluad_24_PBMC
11529,11529,0.3923276223615584,Fluad_48_PBMC
11529,11529,0.20010811798933537,Fluad_72_PBMC
11529,11529,0.2866601045385346,Fluad_168_PBMC
11532,11532,-0.22871801028703487,Fluad_4_PBMC
11532,11532,-0.4127955976479989,Fluad_8_PBMC
11532,11532,-0.27959411663734113,Fluad_24_PBMC
11532,11532,-0.539875411446519,Fluad_48_PBMC
11532,11532,-0.8794523661958604,Fluad_72_PBMC
11532,11532,-0.6674683022212909,Fluad_168_PBMC
11534,11534,0.035082044579462304,Fluad_4_PBMC
11534,11534,0.0041115671855002645,Fluad_8_PBMC
11534,11534,0.07996380293207445,Fluad_24_PBMC
11534,11534,-0.01792695232722892,Fluad_48_PBMC
11534,11534,0.09098918950882007,Fluad_72_PBMC
11534,11534,0.0124177187320289,Fluad_168_PBMC
11535,11535,-0.5896019227617822,Fluad_4_PBMC
11535,11535,-0.3524323800048444,Fluad_8_PBMC
11535,11535,-0.3512589769515053,Fluad_24_PBMC
11535,11535,-0.35284392681963117,Fluad_48_PBMC
11535,11535,-0.38957360137268165,Fluad_72_PBMC
