timepoint,padj_cutoff,l2fc_cutoff,.metric,.estimator,.estimate,model,truth,num_correct_tp,num_incorrect_fp
3,0.4,0.1,sens,binary,0.003329633740288568,FIT,down,3,898
3,0.4,0.5,sens,binary,0,FIT,down,0,287
3,0.4,1,sens,binary,0,FIT,down,0,4
3,0.5,0,sens,binary,0.0053523639607493305,FIT,down,6,1115
3,0.5,0.1,sens,binary,0.003568242640499554,FIT,down,4,1117
3,0.5,0.5,sens,binary,0,FIT,down,0,287
3,0.5,1,sens,binary,0,FIT,down,0,4
7,0.05,0,sens,binary,0,FIT,down,0,177
7,0.05,0.1,sens,binary,0,FIT,down,0,177
7,0.05,0.5,sens,binary,0,FIT,down,0,166
7,0.05,1,sens,binary,0,FIT,down,0,3
7,0.1,0,sens,binary,0,FIT,down,0,294
7,0.1,0.1,sens,binary,0,FIT,down,0,294
7,0.1,0.5,sens,binary,0,FIT,down,0,244
7,0.1,1,sens,binary,0,FIT,down,0,3
7,0.2,0,sens,binary,0.00199203187250996,FIT,down,1,501
7,0.2,0.1,sens,binary,0.00199203187250996,FIT,down,1,501
7,0.2,0.5,sens,binary,0,FIT,down,0,295
7,0.2,1,sens,binary,0,FIT,down,0,3
7,0.3,0,sens,binary,0.0014184397163120568,FIT,down,1,704
7,0.3,0.1,sens,binary,0.0014184397163120568,FIT,down,1,704
7,0.3,0.5,sens,binary,0,FIT,down,0,297
7,0.3,1,sens,binary,0,FIT,down,0,3
7,0.4,0,sens,binary,0.0010427528675703858,FIT,down,1,958
7,0.4,0.1,sens,binary,0.0010427528675703858,FIT,down,1,958
7,0.4,0.5,sens,binary,0,FIT,down,0,297
7,0.4,1,sens,binary,0,FIT,down,0,3
7,0.5,0,sens,binary,8.257638315441783e-4,FIT,down,1,1210
7,0.5,0.1,sens,binary,8.257638315441783e-4,FIT,down,1,1210
7,0.5,0.5,sens,binary,0,FIT,down,0,297
7,0.5,1,sens,binary,0,FIT,down,0,3
1,0.05,0,accuracy,binary,0.8778252901649358,FIT 30%,down,4,389
1,0.05,0.1,accuracy,binary,0.8799633475870495,FIT 30%,down,2,391
1,0.05,0.5,accuracy,binary,0.8961514966401954,FIT 30%,down,0,340
1,0.05,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
1,0.1,0,accuracy,binary,0.8540012217470984,FIT 30%,down,5,467
1,0.1,0.1,accuracy,binary,0.856139279169212,FIT 30%,down,3,469
1,0.1,0.5,accuracy,binary,0.8817959682345754,FIT 30%,down,0,387
1,0.1,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
1,0.2,0,accuracy,binary,0.8164324984728162,FIT 30%,down,5,590
1,0.2,0.1,accuracy,binary,0.8185705558949298,FIT 30%,down,3,592
1,0.2,0.5,accuracy,binary,0.8744654856444716,FIT 30%,down,0,411
1,0.2,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
1,0.3,0,accuracy,binary,0.7831398900427612,FIT 30%,down,5,698
1,0.3,0.1,accuracy,binary,0.7855833842394624,FIT 30%,down,3,700
1,0.3,0.5,accuracy,binary,0.8744654856444716,FIT 30%,down,0,411
1,0.3,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
1,0.4,0,accuracy,binary,0.75778863775198535,FIT 30%,down,6,781
1,0.4,0.1,accuracy,binary,0.7596212583995113,FIT 30%,down,3,784
1,0.4,0.5,accuracy,binary,0.8744654856444716,FIT 30%,down,0,411
1,0.4,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
1,0.5,0,accuracy,binary,0.7309102015882712,FIT 30%,down,7,868
1,0.5,0.1,accuracy,binary,0.7333536957849726,FIT 30%,down,4,871
1,0.5,0.5,accuracy,binary,0.8744654856444716,FIT 30%,down,0,411
1,0.5,1,accuracy,binary,0.9795357361026268,FIT 30%,down,0,67
3,0.05,0,accuracy,binary,0.9725106902871106,FIT 30%,down,0,79
3,0.05,0.1,accuracy,binary,0.9743433109346366,FIT 30%,down,0,79
3,0.05,0.5,accuracy,binary,0.9780085522296884,FIT 30%,down,0,72
3,0.05,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
3,0.1,0,accuracy,binary,0.9584605986560782,FIT 30%,down,3,127
3,0.1,0.1,accuracy,binary,0.9596823457544288,FIT 30%,down,2,128
3,0.1,0.5,accuracy,binary,0.9657910812461821,FIT 30%,down,0,112
3,0.1,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
3,0.2,0,accuracy,binary,0.9221136224801466,FIT 30%,down,4,247
3,0.2,0.1,accuracy,binary,0.9233353695784973,FIT 30%,down,3,248
3,0.2,0.5,accuracy,binary,0.9526572999389127,FIT 30%,down,0,155
3,0.2,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
3,0.3,0,accuracy,binary,0.8906536346976176,FIT 30%,down,4,350
3,0.3,0.1,accuracy,binary,0.8918753817959683,FIT 30%,down,3,351
3,0.3,0.5,accuracy,binary,0.9508246792913867,FIT 30%,down,0,161
3,0.3,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
3,0.4,0,accuracy,binary,0.857055589492975,FIT 30%,down,4,458
3,0.4,0.1,accuracy,binary,0.8585827733659133,FIT 30%,down,3,459
3,0.4,0.5,accuracy,binary,0.9508246792913867,FIT 30%,down,0,161
3,0.4,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
3,0.5,0,accuracy,binary,0.8249847281612707,FIT 30%,down,5,562
3,0.5,0.1,accuracy,binary,0.8265119120342089,FIT 30%,down,3,564
3,0.5,0.5,accuracy,binary,0.9508246792913867,FIT 30%,down,0,161
3,0.5,1,accuracy,binary,0.9996945632254124,FIT 30%,down,0,1
7,0.05,0,accuracy,binary,0.9682345754428833,FIT 30%,down,0,98
7,0.05,0.1,accuracy,binary,0.9688454489920586,FIT 30%,down,0,98
7,0.05,0.5,accuracy,binary,0.9709835064141723,FIT 30%,down,0,95
7,0.05,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
7,0.1,0,accuracy,binary,0.9489920586438607,FIT 30%,down,0,160
7,0.1,0.1,accuracy,binary,0.949602932193036,FIT 30%,down,0,160
7,0.1,0.5,accuracy,binary,0.9575442883323152,FIT 30%,down,0,139
7,0.1,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
7,0.2,0,accuracy,binary,0.9187538179596824,FIT 30%,down,0,259
7,0.2,0.1,accuracy,binary,0.9193646915088577,FIT 30%,down,0,259
7,0.2,0.5,accuracy,binary,0.950519242516799,FIT 30%,down,0,162
7,0.2,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
7,0.3,0,accuracy,binary,0.886682956627978,FIT 30%,down,0,363
7,0.3,0.1,accuracy,binary,0.887599266951741,FIT 30%,down,0,363
7,0.3,0.5,accuracy,binary,0.9499083689676237,FIT 30%,down,0,164
7,0.3,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
7,0.4,0,accuracy,binary,0.8469761759315821,FIT 30%,down,0,491
7,0.4,0.1,accuracy,binary,0.8481979230299328,FIT 30%,down,0,491
7,0.4,0.5,accuracy,binary,0.9499083689676237,FIT 30%,down,0,164
7,0.4,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
7,0.5,0,accuracy,binary,0.8097128894318876,FIT 30%,down,0,611
7,0.5,0.1,accuracy,binary,0.8115455100794136,FIT 30%,down,0,611
7,0.5,0.5,accuracy,binary,0.9499083689676237,FIT 30%,down,0,164
7,0.5,1,accuracy,binary,0.9993891264508247,FIT 30%,down,0,2
1,0.05,0,precision,binary,0.26666666666666666,FIT 30%,down,4,389
1,0.05,0.1,precision,binary,0.5,FIT 30%,down,2,391
1,0.05,0.5,precision,binary,NA,FIT 30%,down,0,340
1,0.05,1,precision,binary,NA,FIT 30%,down,0,67
1,0.1,0,precision,binary,0.3125,FIT 30%,down,5,467
1,0.1,0.1,precision,binary,0.6,FIT 30%,down,3,469
1,0.1,0.5,precision,binary,NA,FIT 30%,down,0,387
1,0.1,1,precision,binary,NA,FIT 30%,down,0,67
1,0.2,0,precision,binary,0.3125,FIT 30%,down,5,590
1,0.2,0.1,precision,binary,0.6,FIT 30%,down,3,592
1,0.2,0.5,precision,binary,NA,FIT 30%,down,0,411
1,0.2,1,precision,binary,NA,FIT 30%,down,0,67
1,0.3,0,precision,binary,0.29411764705882354,FIT 30%,down,5,698
1,0.3,0.1,precision,binary,0.6,FIT 30%,down,3,700
1,0.3,0.5,precision,binary,NA,FIT 30%,down,0,411
1,0.3,1,precision,binary,NA,FIT 30%,down,0,67
1,0.4,0,precision,binary,0.3333333333333333,FIT 30%,down,6,781
1,0.4,0.1,precision,binary,0.5,FIT 30%,down,3,784
1,0.4,0.5,precision,binary,NA,FIT 30%,down,0,411
1,0.4,1,precision,binary,NA,FIT 30%,down,0,67
1,0.5,0,precision,binary,0.35,FIT 30%,down,7,868
1,0.5,0.1,precision,binary,0.6666666666666666,FIT 30%,down,4,871
1,0.5,0.5,precision,binary,NA,FIT 30%,down,0,411
1,0.5,1,precision,binary,NA,FIT 30%,down,0,67
3,0.05,0,precision,binary,0,FIT 30%,down,0,79
3,0.05,0.1,precision,binary,0,FIT 30%,down,0,79
3,0.05,0.5,precision,binary,NA,FIT 30%,down,0,72
3,0.05,1,precision,binary,NA,FIT 30%,down,0,1
3,0.1,0,precision,binary,0.25,FIT 30%,down,3,127
3,0.1,0.1,precision,binary,0.3333333333333333,FIT 30%,down,2,128
3,0.1,0.5,precision,binary,NA,FIT 30%,down,0,112
3,0.1,1,precision,binary,NA,FIT 30%,down,0,1
3,0.2,0,precision,binary,0.3333333333333333,FIT 30%,down,4,247
3,0.2,0.1,precision,binary,0.5,FIT 30%,down,3,248
3,0.2,0.5,precision,binary,NA,FIT 30%,down,0,155
3,0.2,1,precision,binary,NA,FIT 30%,down,0,1
3,0.3,0,precision,binary,0.3333333333333333,FIT 30%,down,4,350
3,0.3,0.1,precision,binary,0.5,FIT 30%,down,3,351
3,0.3,0.5,precision,binary,NA,FIT 30%,down,0,161
3,0.3,1,precision,binary,NA,FIT 30%,down,0,1
3,0.4,0,precision,binary,0.2857142857142857,FIT 30%,down,4,458
3,0.4,0.1,precision,binary,0.42857142857142855,FIT 30%,down,3,459
3,0.4,0.5,precision,binary,NA,FIT 30%,down,0,161
3,0.4,1,precision,binary,NA,FIT 30%,down,0,1
3,0.5,0,precision,binary,0.3125,FIT 30%,down,5,562
3,0.5,0.1,precision,binary,0.42857142857142855,FIT 30%,down,3,564
3,0.5,0.5,precision,binary,NA,FIT 30%,down,0,161
3,0.5,1,precision,binary,NA,FIT 30%,down,0,1
7,0.05,0,precision,binary,0,FIT 30%,down,0,98
7,0.05,0.1,precision,binary,0,FIT 30%,down,0,98
7,0.05,0.5,precision,binary,NA,FIT 30%,down,0,95
7,0.05,1,precision,binary,NA,FIT 30%,down,0,2
7,0.1,0,precision,binary,0,FIT 30%,down,0,160
7,0.1,0.1,precision,binary,0,FIT 30%,down,0,160
7,0.1,0.5,precision,binary,NA,FIT 30%,down,0,139
7,0.1,1,precision,binary,NA,FIT 30%,down,0,2
7,0.2,0,precision,binary,0,FIT 30%,down,0,259
7,0.2,0.1,precision,binary,0,FIT 30%,down,0,259
7,0.2,0.5,precision,binary,NA,FIT 30%,down,0,162
7,0.2,1,precision,binary,NA,FIT 30%,down,0,2
7,0.3,0,precision,binary,0,FIT 30%,down,0,363
7,0.3,0.1,precision,binary,0,FIT 30%,down,0,363
7,0.3,0.5,precision,binary,NA,FIT 30%,down,0,164
7,0.3,1,precision,binary,NA,FIT 30%,down,0,2
7,0.4,0,precision,binary,0,FIT 30%,down,0,491
7,0.4,0.1,precision,binary,0,FIT 30%,down,0,491
7,0.4,0.5,precision,binary,NA,FIT 30%,down,0,164
7,0.4,1,precision,binary,NA,FIT 30%,down,0,2
7,0.5,0,precision,binary,0,FIT 30%,down,0,611
7,0.5,0.1,precision,binary,0,FIT 30%,down,0,611
7,0.5,0.5,precision,binary,NA,FIT 30%,down,0,164
7,0.5,1,precision,binary,NA,FIT 30%,down,0,2
1,0.05,0,recall,binary,0.010178117048346057,FIT 30%,down,4,389
1,0.05,0.1,recall,binary,0.005089058524173028,FIT 30%,down,2,391
1,0.05,0.5,recall,binary,0,FIT 30%,down,0,340
1,0.05,1,recall,binary,0,FIT 30%,down,0,67
1,0.1,0,recall,binary,0.01059322033898305,FIT 30%,down,5,467
1,0.1,0.1,recall,binary,0.006355932203389831,FIT 30%,down,3,469
1,0.1,0.5,recall,binary,0,FIT 30%,down,0,387
1,0.1,1,recall,binary,0,FIT 30%,down,0,67
1,0.2,0,recall,binary,0.008403361344537815,FIT 30%,down,5,590
1,0.2,0.1,recall,binary,0.005042016806722689,FIT 30%,down,3,592
1,0.2,0.5,recall,binary,0,FIT 30%,down,0,411
1,0.2,1,recall,binary,0,FIT 30%,down,0,67
1,0.3,0,recall,binary,0.007112375533428165,FIT 30%,down,5,698
1,0.3,0.1,recall,binary,0.004267425320056899,FIT 30%,down,3,700
1,0.3,0.5,recall,binary,0,FIT 30%,down,0,411
1,0.3,1,recall,binary,0,FIT 30%,down,0,67
1,0.4,0,recall,binary,0.007623888182973317,FIT 30%,down,6,781
1,0.4,0.1,recall,binary,0.0038119440914866584,FIT 30%,down,3,784
1,0.4,0.5,recall,binary,0,FIT 30%,down,0,411
1,0.4,1,recall,binary,0,FIT 30%,down,0,67
1,0.5,0,recall,binary,0.008,FIT 30%,down,7,868
1,0.5,0.1,recall,binary,0.004571428571428572,FIT 30%,down,4,871
1,0.5,0.5,recall,binary,0,FIT 30%,down,0,411
1,0.5,1,recall,binary,0,FIT 30%,down,0,67
3,0.05,0,recall,binary,0,FIT 30%,down,0,79
3,0.05,0.1,recall,binary,0,FIT 30%,down,0,79
3,0.05,0.5,recall,binary,0,FIT 30%,down,0,72
3,0.05,1,recall,binary,0,FIT 30%,down,0,1
3,0.1,0,recall,binary,0.023076923076923078,FIT 30%,down,3,127
3,0.1,0.1,recall,binary,0.015384615384615385,FIT 30%,down,2,128
3,0.1,0.5,recall,binary,0,FIT 30%,down,0,112
3,0.1,1,recall,binary,0,FIT 30%,down,0,1
3,0.2,0,recall,binary,0.01593625498007968,FIT 30%,down,4,247
3,0.2,0.1,recall,binary,0.01195219123505976,FIT 30%,down,3,248
3,0.2,0.5,recall,binary,0,FIT 30%,down,0,155
3,0.2,1,recall,binary,0,FIT 30%,down,0,1
3,0.3,0,recall,binary,0.011299435028248588,FIT 30%,down,4,350
3,0.3,0.1,recall,binary,0.00847457627118644,FIT 30%,down,3,351
3,0.3,0.5,recall,binary,0,FIT 30%,down,0,161
3,0.3,1,recall,binary,0,FIT 30%,down,0,1
3,0.4,0,recall,binary,0.008658008658008658,FIT 30%,down,4,458
3,0.4,0.1,recall,binary,0.006493506493506494,FIT 30%,down,3,459
3,0.4,0.5,recall,binary,0,FIT 30%,down,0,161
3,0.4,1,recall,binary,0,FIT 30%,down,0,1
3,0.5,0,recall,binary,0.008818342151675485,FIT 30%,down,5,562
3,0.5,0.1,recall,binary,0.005291005291005291,FIT 30%,down,3,564
3,0.5,0.5,recall,binary,0,FIT 30%,down,0,161
3,0.5,1,recall,binary,0,FIT 30%,down,0,1
7,0.05,0,recall,binary,0,FIT 30%,down,0,98
7,0.05,0.1,recall,binary,0,FIT 30%,down,0,98
7,0.05,0.5,recall,binary,0,FIT 30%,down,0,95
7,0.05,1,recall,binary,0,FIT 30%,down,0,2
7,0.1,0,recall,binary,0,FIT 30%,down,0,160
7,0.1,0.1,recall,binary,0,FIT 30%,down,0,160
7,0.1,0.5,recall,binary,0,FIT 30%,down,0,139
7,0.1,1,recall,binary,0,FIT 30%,down,0,2
7,0.2,0,recall,binary,0,FIT 30%,down,0,259
7,0.2,0.1,recall,binary,0,FIT 30%,down,0,259
7,0.2,0.5,recall,binary,0,FIT 30%,down,0,162
7,0.2,1,recall,binary,0,FIT 30%,down,0,2
7,0.3,0,recall,binary,0,FIT 30%,down,0,363
7,0.3,0.1,recall,binary,0,FIT 30%,down,0,363
7,0.3,0.5,recall,binary,0,FIT 30%,down,0,164
7,0.3,1,recall,binary,0,FIT 30%,down,0,2
7,0.4,0,recall,binary,0,FIT 30%,down,0,491
7,0.4,0.1,recall,binary,0,FIT 30%,down,0,491
7,0.4,0.5,recall,binary,0,FIT 30%,down,0,164
7,0.4,1,recall,binary,0,FIT 30%,down,0,2
7,0.5,0,recall,binary,0,FIT 30%,down,0,611
7,0.5,0.1,recall,binary,0,FIT 30%,down,0,611
7,0.5,0.5,recall,binary,0,FIT 30%,down,0,164
7,0.5,1,recall,binary,0,FIT 30%,down,0,2
1,0.05,0,f_meas,binary,0.019607843137254905,FIT 30%,down,4,389
1,0.05,0.1,f_meas,binary,0.010075566750629723,FIT 30%,down,2,391
1,0.05,0.5,f_meas,binary,NA,FIT 30%,down,0,340
1,0.05,1,f_meas,binary,NA,FIT 30%,down,0,67
1,0.1,0,f_meas,binary,0.020491803278688527,FIT 30%,down,5,467
1,0.1,0.1,f_meas,binary,0.012578616352201259,FIT 30%,down,3,469
1,0.1,0.5,f_meas,binary,NA,FIT 30%,down,0,387
1,0.1,1,f_meas,binary,NA,FIT 30%,down,0,67
1,0.2,0,f_meas,binary,0.01636661211129296,FIT 30%,down,5,590
1,0.2,0.1,f_meas,binary,0.01,FIT 30%,down,3,592
1,0.2,0.5,f_meas,binary,NA,FIT 30%,down,0,411
1,0.2,1,f_meas,binary,NA,FIT 30%,down,0,67
1,0.3,0,f_meas,binary,0.01388888888888889,FIT 30%,down,5,698
1,0.3,0.1,f_meas,binary,0.008474576271186442,FIT 30%,down,3,700
1,0.3,0.5,f_meas,binary,NA,FIT 30%,down,0,411
1,0.3,1,f_meas,binary,NA,FIT 30%,down,0,67
1,0.4,0,f_meas,binary,0.014906832298136647,FIT 30%,down,6,781
1,0.4,0.1,f_meas,binary,0.007566204287515763,FIT 30%,down,3,784
1,0.4,0.5,f_meas,binary,NA,FIT 30%,down,0,411
1,0.4,1,f_meas,binary,NA,FIT 30%,down,0,67
1,0.5,0,f_meas,binary,0.01564245810055866,FIT 30%,down,7,868
1,0.5,0.1,f_meas,binary,0.009080590238365495,FIT 30%,down,4,871
1,0.5,0.5,f_meas,binary,NA,FIT 30%,down,0,411
1,0.5,1,f_meas,binary,NA,FIT 30%,down,0,67
3,0.05,0,f_meas,binary,0,FIT 30%,down,0,79
3,0.05,0.1,f_meas,binary,0,FIT 30%,down,0,79
3,0.05,0.5,f_meas,binary,NA,FIT 30%,down,0,72
3,0.05,1,f_meas,binary,NA,FIT 30%,down,0,1
3,0.1,0,f_meas,binary,0.04225352112676056,FIT 30%,down,3,127
3,0.1,0.1,f_meas,binary,0.029411764705882356,FIT 30%,down,2,128
3,0.1,0.5,f_meas,binary,NA,FIT 30%,down,0,112
3,0.1,1,f_meas,binary,NA,FIT 30%,down,0,1
3,0.2,0,f_meas,binary,0.030418250950570342,FIT 30%,down,4,247
3,0.2,0.1,f_meas,binary,0.023346303501945526,FIT 30%,down,3,248
3,0.2,0.5,f_meas,binary,NA,FIT 30%,down,0,155
3,0.2,1,f_meas,binary,NA,FIT 30%,down,0,1
3,0.3,0,f_meas,binary,0.02185792349726776,FIT 30%,down,4,350
3,0.3,0.1,f_meas,binary,0.016666666666666666,FIT 30%,down,3,351
3,0.3,0.5,f_meas,binary,NA,FIT 30%,down,0,161
3,0.3,1,f_meas,binary,NA,FIT 30%,down,0,1
3,0.4,0,f_meas,binary,0.01680672268907563,FIT 30%,down,4,458
3,0.4,0.1,f_meas,binary,0.01279317697228145,FIT 30%,down,3,459
3,0.4,0.5,f_meas,binary,NA,FIT 30%,down,0,161
3,0.4,1,f_meas,binary,NA,FIT 30%,down,0,1
3,0.5,0,f_meas,binary,0.017152658662092625,FIT 30%,down,5,562
3,0.5,0.1,f_meas,binary,0.010452961672473867,FIT 30%,down,3,564
3,0.5,0.5,f_meas,binary,NA,FIT 30%,down,0,161
3,0.5,1,f_meas,binary,NA,FIT 30%,down,0,1
7,0.05,0,f_meas,binary,0,FIT 30%,down,0,98
7,0.05,0.1,f_meas,binary,0,FIT 30%,down,0,98
7,0.05,0.5,f_meas,binary,NA,FIT 30%,down,0,95
7,0.05,1,f_meas,binary,NA,FIT 30%,down,0,2
7,0.1,0,f_meas,binary,0,FIT 30%,down,0,160
7,0.1,0.1,f_meas,binary,0,FIT 30%,down,0,160
7,0.1,0.5,f_meas,binary,NA,FIT 30%,down,0,139
7,0.1,1,f_meas,binary,NA,FIT 30%,down,0,2
7,0.2,0,f_meas,binary,0,FIT 30%,down,0,259
7,0.2,0.1,f_meas,binary,0,FIT 30%,down,0,259
7,0.2,0.5,f_meas,binary,NA,FIT 30%,down,0,162
7,0.2,1,f_meas,binary,NA,FIT 30%,down,0,2
7,0.3,0,f_meas,binary,0,FIT 30%,down,0,363
7,0.3,0.1,f_meas,binary,0,FIT 30%,down,0,363
7,0.3,0.5,f_meas,binary,NA,FIT 30%,down,0,164
7,0.3,1,f_meas,binary,NA,FIT 30%,down,0,2
7,0.4,0,f_meas,binary,0,FIT 30%,down,0,491
7,0.4,0.1,f_meas,binary,0,FIT 30%,down,0,491
7,0.4,0.5,f_meas,binary,NA,FIT 30%,down,0,164
7,0.4,1,f_meas,binary,NA,FIT 30%,down,0,2
7,0.5,0,f_meas,binary,0,FIT 30%,down,0,611
7,0.5,0.1,f_meas,binary,0,FIT 30%,down,0,611
7,0.5,0.5,f_meas,binary,NA,FIT 30%,down,0,164
7,0.5,1,f_meas,binary,NA,FIT 30%,down,0,2
1,0.05,0,spec,binary,0.9961818812912183,FIT 30%,down,4,389
1,0.05,0.1,spec,binary,0.9993057965984034,FIT 30%,down,2,391
1,0.05,0.5,spec,binary,1,FIT 30%,down,0,340
1,0.05,1,spec,binary,1,FIT 30%,down,0,67
1,0.1,0,spec,binary,0.9960742326909351,FIT 30%,down,5,467
1,0.1,0.1,spec,binary,0.9992862241256245,FIT 30%,down,3,469
1,0.1,0.5,spec,binary,1,FIT 30%,down,0,387
1,0.1,1,spec,binary,1,FIT 30%,down,0,67
1,0.2,0,spec,binary,0.9958939902948861,FIT 30%,down,5,590
1,0.2,0.1,spec,binary,0.9992534527808884,FIT 30%,down,3,592
1,0.2,0.5,spec,binary,1,FIT 30%,down,0,411
1,0.2,1,spec,binary,1,FIT 30%,down,0,67
1,0.3,0,spec,binary,0.9953325554259043,FIT 30%,down,5,698
1,0.3,0.1,spec,binary,0.999222092570984,FIT 30%,down,3,700
1,0.3,0.5,spec,binary,1,FIT 30%,down,0,411
1,0.3,1,spec,binary,1,FIT 30%,down,0,67
1,0.4,0,spec,binary,0.9951749095295537,FIT 30%,down,6,781
1,0.4,0.1,spec,binary,0.9987937273823885,FIT 30%,down,3,784
1,0.4,0.5,spec,binary,1,FIT 30%,down,0,411
1,0.4,1,spec,binary,1,FIT 30%,down,0,67
1,0.5,0,spec,binary,0.9945810754481034,FIT 30%,down,7,868
1,0.5,0.1,spec,binary,0.9991663192997082,FIT 30%,down,4,871
1,0.5,0.5,spec,binary,1,FIT 30%,down,0,411
1,0.5,1,spec,binary,1,FIT 30%,down,0,67
3,0.05,0,spec,binary,0.9965571205007825,FIT 30%,down,0,79
3,0.05,0.1,spec,binary,0.9984350547730829,FIT 30%,down,0,79
3,0.05,0.5,spec,binary,1,FIT 30%,down,0,72
3,0.05,1,spec,binary,1,FIT 30%,down,0,1
3,0.1,0,spec,binary,0.9971374045801527,FIT 30%,down,3,127
3,0.1,0.1,spec,binary,0.9987277353689568,FIT 30%,down,2,128
3,0.1,0.5,spec,binary,1,FIT 30%,down,0,112
3,0.1,1,spec,binary,1,FIT 30%,down,0,1
3,0.2,0,spec,binary,0.9973536222295732,FIT 30%,down,4,247
3,0.2,0.1,spec,binary,0.9990076083360899,FIT 30%,down,3,248
3,0.2,0.5,spec,binary,1,FIT 30%,down,0,155
3,0.2,1,spec,binary,1,FIT 30%,down,0,1
3,0.3,0,spec,binary,0.9972602739726028,FIT 30%,down,4,350
3,0.3,0.1,spec,binary,0.998972602739726,FIT 30%,down,3,351
3,0.3,0.5,spec,binary,1,FIT 30%,down,0,161
3,0.3,1,spec,binary,1,FIT 30%,down,0,1
3,0.4,0,spec,binary,0.9964438122332859,FIT 30%,down,4,458
3,0.4,0.1,spec,binary,0.9985775248933144,FIT 30%,down,3,459
3,0.4,0.5,spec,binary,1,FIT 30%,down,0,161
3,0.4,1,spec,binary,1,FIT 30%,down,0,1
3,0.5,0,spec,binary,0.9959364610269671,FIT 30%,down,5,562
3,0.5,0.1,spec,binary,0.9985223494643517,FIT 30%,down,3,564
3,0.5,0.5,spec,binary,1,FIT 30%,down,0,161
3,0.5,1,spec,binary,1,FIT 30%,down,0,1
7,0.05,0,spec,binary,0.9981108312342569,FIT 30%,down,0,98
7,0.05,0.1,spec,binary,0.9987405541561712,FIT 30%,down,0,98
7,0.05,0.5,spec,binary,1,FIT 30%,down,0,95
7,0.05,1,spec,binary,1,FIT 30%,down,0,2
7,0.1,0,spec,binary,0.9977520873474631,FIT 30%,down,0,160
7,0.1,0.1,spec,binary,0.9983943481053308,FIT 30%,down,0,160
7,0.1,0.5,spec,binary,1,FIT 30%,down,0,139
7,0.1,1,spec,binary,1,FIT 30%,down,0,2
7,0.2,0,spec,binary,0.9976782752902156,FIT 30%,down,0,259
7,0.2,0.1,spec,binary,0.9983416252072969,FIT 30%,down,0,259
7,0.2,0.5,spec,binary,1,FIT 30%,down,0,162
7,0.2,1,spec,binary,1,FIT 30%,down,0,2
7,0.3,0,spec,binary,0.9972518035039505,FIT 30%,down,0,363
7,0.3,0.1,spec,binary,0.998282377189969,FIT 30%,down,0,363
7,0.3,0.5,spec,binary,1,FIT 30%,down,0,164
7,0.3,1,spec,binary,1,FIT 30%,down,0,2
7,0.4,0,spec,binary,0.996406755300036,FIT 30%,down,0,491
7,0.4,0.1,spec,binary,0.9978440531800216,FIT 30%,down,0,491
7,0.4,0.5,spec,binary,1,FIT 30%,down,0,164
7,0.4,1,spec,binary,1,FIT 30%,down,0,2
7,0.5,0,spec,binary,0.9954938039804732,FIT 30%,down,0,611
7,0.5,0.1,spec,binary,0.9977469019902365,FIT 30%,down,0,611
7,0.5,0.5,spec,binary,1,FIT 30%,down,0,164
7,0.5,1,spec,binary,1,FIT 30%,down,0,2
1,0.05,0,sens,binary,0.010178117048346057,FIT 30%,down,4,389
1,0.05,0.1,sens,binary,0.005089058524173028,FIT 30%,down,2,391
1,0.05,0.5,sens,binary,0,FIT 30%,down,0,340
1,0.05,1,sens,binary,0,FIT 30%,down,0,67
1,0.1,0,sens,binary,0.01059322033898305,FIT 30%,down,5,467
1,0.1,0.1,sens,binary,0.006355932203389831,FIT 30%,down,3,469
1,0.1,0.5,sens,binary,0,FIT 30%,down,0,387
1,0.1,1,sens,binary,0,FIT 30%,down,0,67
1,0.2,0,sens,binary,0.008403361344537815,FIT 30%,down,5,590
1,0.2,0.1,sens,binary,0.005042016806722689,FIT 30%,down,3,592
1,0.2,0.5,sens,binary,0,FIT 30%,down,0,411
1,0.2,1,sens,binary,0,FIT 30%,down,0,67
1,0.3,0,sens,binary,0.007112375533428165,FIT 30%,down,5,698
1,0.3,0.1,sens,binary,0.004267425320056899,FIT 30%,down,3,700
1,0.3,0.5,sens,binary,0,FIT 30%,down,0,411
1,0.3,1,sens,binary,0,FIT 30%,down,0,67
1,0.4,0,sens,binary,0.007623888182973317,FIT 30%,down,6,781
1,0.4,0.1,sens,binary,0.0038119440914866584,FIT 30%,down,3,784
1,0.4,0.5,sens,binary,0,FIT 30%,down,0,411
1,0.4,1,sens,binary,0,FIT 30%,down,0,67
1,0.5,0,sens,binary,0.008,FIT 30%,down,7,868
